249.9774, 149.7396, 199.1865, 13.5995, -89.5467, 166.2922
250.0268, -149.8163, 199.4501, -13.7117, -89.6929, -166.2297
549.8750, -149.0688, 500.2678, 166.5180, -89.6775, 14.2271
549.8284, 151.4358, 499.5426, -28.3148, -89.7518, -151.1720
400.0224, 0.3439, 348.7585, -2.0677, -89.2147, -177.9129
249.9747, 149.7446, 199.1852, 13.3859, -89.5464, 166.5074
250.0261, -149.8155, 199.4480, -14.4545, -89.6906, -165.4862
549.8772, -149.0742, 500.2981, 166.1938, -89.6728, 14.5486
549.8297, 151.4339, 499.5419, -27.8430, -89.7516, -151.6420
400.0250, 0.3399, 348.7590, -2.2616, -89.2139, -177.7199
249.9751, 149.7475, 199.1838, 13.0710, -89.5471, 166.8224
250.0271, -149.8167, 199.4504, -14.4388, -89.6920, -165.5027
549.8759, -149.0715, 500.2908, 165.6389, -89.6731, 15.1049
549.8257, 151.4428, 499.5457, -28.3411, -89.7520, -151.1449
400.0323, 0.3432, 348.7682, -2.4497, -89.2150, -177.5313
249.9774, 149.7433, 199.1839, 14.0018, -89.5453, 165.8907
250.0289, -149.8149, 199.4516, -13.6620, -89.6939, -166.2789
549.8760, -149.0727, 500.2940, 166.4548, -89.6741, 14.2884
549.8272, 151.4394, 499.5454, -28.5341, -89.7515, -150.9522
400.0293, 0.3470, 348.7649, -1.9824, -89.2154, -177.9978
249.9748, 149.7455, 199.1827, 13.1652, -89.5457, 166.7286
250.0263, -149.8157, 199.4525, -14.0783, -89.6937, -165.8630
549.8762, -149.0719, 500.2925, 166.5789, -89.6742, 14.1649
549.8245, 151.4491, 499.5474, -28.6038, -89.7518, -150.8816
400.0238, 0.3463, 348.7585, -2.1367, -89.2138, -177.8439
249.9748, 149.7416, 199.1853, 13.3029, -89.5468, 166.5898
250.0267, -149.8171, 199.4496, -14.3359, -89.6921, -165.6054
549.8764, -149.0776, 500.3115, 166.5481, -89.6723, 14.1925
549.8260, 151.4432, 499.5442, -28.0635, -89.7518, -151.4216
400.0248, 0.3487, 348.7579, -2.1954, -89.2131, -177.7848
249.9776, 149.7430, 199.1821, 13.4120, -89.5450, 166.4803
250.0264, -149.8160, 199.4516, -14.7498, -89.6927, -165.1916
549.8776, -149.0743, 500.2839, 166.7050, -89.6768, 14.0354
549.8338, 151.4189, 499.5408, -28.2894, -89.7506, -151.1977
400.0357, 0.3446, 348.7722, -2.3736, -89.2173, -177.6069
249.9763, 149.7430, 199.1865, 13.3146, -89.5476, 166.5784
250.0277, -149.8183, 199.4497, -14.0679, -89.6919, -165.8740
549.8767, -149.0749, 500.3081, 166.5790, -89.6719, 14.1633
549.8335, 151.4180, 499.5484, -27.9978, -89.7531, -151.4903
