249.984018, -149.920362, 199.607990, -0.309396, -89.783073, -179.641476
550.117204, -148.809074, 500.175915, -139.127668, -89.764994, -40.372306
549.953504, 150.799528, 499.680744, -20.723309, -89.815104, -158.895671
399.934194, 0.181154, 349.384533, 4.614176, -89.698144, 175.401499
250.140861, 149.704966, 199.354833, 21.574731, -89.617463, 158.319872
249.984356, -149.921691, 199.611193, -1.441547, -89.784444, -178.509887
550.116218, -148.819788, 500.163533, -139.212877, -89.767287, -40.288243
549.953460, 150.801484, 499.675137, -20.459687, -89.813856, -159.158133
399.935979, 0.182191, 349.389953, 4.631968, -89.697705, 175.383866
250.141424, 149.708298, 199.353717, 21.690501, -89.616177, 158.204337
249.984223, -149.920256, 199.606431, -1.037749, -89.781784, -178.912874
550.117712, -148.816794, 500.160551, -139.271515, -89.768006, -40.229091
549.952306, 150.806417, 499.676032, -20.531484, -89.815075, -159.087214
399.935154, 0.183218, 349.388667, 4.726900, -89.698096, 175.289021
250.139808, 149.708954, 199.352117, 21.042103, -89.616493, 158.852643
249.985283, -149.922889, 199.610413, -1.314761, -89.783964, -178.636753
550.116634, -148.818987, 500.180878, -140.586941, -89.768614, -38.913856
549.953593, 150.806412, 499.677658, -20.792391, -89.814108, -158.824308
399.934050, 0.183452, 349.384226, 4.920123, -89.696923, 175.095850
250.139903, 149.713217, 199.354919, 21.566221, -89.617344, 158.329829
249.986688, -149.916835, 199.609101, -0.915196, -89.783185, -179.034783
550.117937, -148.821690, 500.156596, -138.604226, -89.766780, -40.898018
549.953780, 150.800143, 499.672509, -21.181785, -89.812802, -158.436714
